name,cloneOf,description
thegames,,The Games
theglad,25654,"The Gladiator / Shen Jian Fu Mo Lu / Shen Jian Fengyun (M68k label V101) (ARM label V107, ROM 06/06/03 SHEN JIAN V107)"
theglad100,0,"The Gladiator / Shen Jian Fu Mo Lu / Shen Jian Fengyun (M68k label V100) (ARM label V100, ROM 01/16/03 SHEN JIAN)"
theglad101,0,"The Gladiator / Shen Jian Fu Mo Lu / Shen Jian Fengyun (M68k label V100) (ARM label V101, ROM 03/13/03 SHEN JIAN)"
theglad104,0,"The Gladiator / Shen Jian Fu Mo Lu / Shen Jian Fengyun (M68k label V100) (ARM label V104, ROM 04/02/03 SHEN JIAN V104)"
thegladpcb,0,"Tougenkyou - Road of the Sword (M68k label V100) (ARM label V101, ROM 03/13/03 SHEN JIAN) (Japan, JAMMA PCB)"
thegladpcba,0,"Tougenkyou - Road of the Sword (M68k label V100) (ARM label V100, ROM 02/25/03 SHEN JIAN) (Japan, JAMMA PCB)"
theglob,36710,The Glob
theglob2,36710,The Glob (earlier)
theglob3,36710,The Glob (set 3)
theglobme,36710,"The Glob (Pacman hardware, Magic Electronics Inc. license)"
theglobp,36710,"The Glob (Pac-Man hardware, set 1)"
theglobpa,36710,"The Glob (Pac-Man hardware, set 2)"
thegrid,,The Grid (version 1.2)
thegrida,37403,The Grid (version 1.1)
thegridb,37403,The Grid (version 1.01)
thehand,,The Hand
thehole,37413,The Hole (bootleg of The Pit)
thehustl,27163,"The Hustler (Japan, program code M)"
thehustlj,27163,"The Hustler (Japan, program code J)"
themj,,"The Mah-jong (Japan, set 1)"
themj2,37410,"The Mah-jong (Japan, set 2)"
thenanpa,23840,The Nanpa (Japan)
thepit,,The Pit
thepitj,37413,The Pit (Japan)
thepitm,37413,The Pit (bootleg on Moon Quasar hardware)
thepitu1,37413,The Pit (US set 1)
thepitu2,37413,The Pit (US set 2)
thepitu3,37413,The Pit (US set 3)
theportr,5370,The Porter (bootleg of Port Man)
thequest,,"The Quest (NSW, Australia)"
theraid,,The Raid
theraida,37421,The Raid (alternate set)
therock,37383,The Rock
theroes,,Thunder Heroes
thetogyu,2967,"The Togyu (315-5065, Japan)"
thief,,Thief
thndblst,13692,Thunder Blaster (Japan)
thndbolt,915,Thunderbolt
thndh,1303,"Thunder Heart (0200333V, NSW/ACT)"
thndha,0,"Thunder Heart (0200334V, NSW/ACT)"
thndrbld,,Thunder Blade (upright) (FD1094 317-0056)
thndrbld1,37431,Thunder Blade (deluxe/standing) (unprotected)
thndrbldd,37431,Thunder Blade (upright) (bootleg of FD1094 317-0056 set)
thndrhrt,1304,"Thunder Heart (10173811, NSW/ACT)"
thndrman,,Thunder Man
thndrx2,,Thunder Cross II (World)
thndrx2a,37436,Thunder Cross II (Asia)
thndrx2j,37436,Thunder Cross II (Japan)
thndzone,,"Thunder Zone (World, Rev 1)"
thndzone4,37439,Thunder Zone (World 4 Players)
thndzonea,37439,Thunder Zone (World)
thndzonej,37439,Thunder Zone (Japan)
thook,,Hook (Tiger)
thoop,,"Thunder Hoop (ver. 1, checksum 02a09f7d)"
thoop2,,"TH Strikes Back (Non North America, Version 1.0, Checksum 020E0867)"
thoop2a,37445,"TH Strikes Back (Non North America, Version 1.0, Checksum 020EB356)"
thor,1303,"Thor (0200319V, NSW/ACT)"
thrdwrld,2303,Third World
threeds,,Three Ds - Three Dealers Casino House (set 1)
threedsa,37449,Three Ds - Three Dealers Casino House (set 2)
thrild2,13453,Thrill Drive 2 (ver EBB)
thrild2a,0,Thrill Drive 2 (ver AAA)
thrild2c,0,Thrill Drive 2 (ver EAA)
thrild2j,0,Thrill Drive 2 (ver JAA)
thrild3j,13394,Thrill Drive 3 (D44:J:A:A:20050316)
thrilld,,Thrill Drive (UDE)
thrillda,37456,Thrill Drive (ACE)
thrilldab,37456,Thrill Drive (ABE)
thrilldb,37456,Thrill Drive (UDB)
thrilldba,37456,Thrill Drive (ACB)
thrilldbab,37456,Thrill Drive (ABB)
thrilldbe,37456,Thrill Drive (EDB)
thrilldbj,37456,Thrill Drive (JCB)
thrilldbja,37456,Thrill Drive (JAB)
thrillde,37456,Thrill Drive (EDE)
thrilldgej,37456,Thrill Drive (ver GE713JAB)
thrilldgeu,37456,Thrill Drive (ver GE713UFB)
thrilldgke,37456,Thrill Drive (ver GK713EAB)
thrilldgkee,37456,Thrill Drive (ver GK713EEB)
thrilldgkk,37456,Thrill Drive (ver GK713K*B)
thrilldgmj,37456,Thrill Drive (ver GM713JAB)
thrilldgnj,37456,Thrill Drive (ver GN713JAB)
thrilldgpj,37456,Thrill Drive (ver GP713JAB)
thrilldj,37456,Thrill Drive (JCE)
thrilldja,37456,Thrill Drive (JAE)
thund_p1,,Thunderball (P-1)
thund_p2,37476,Thunderball (P-2)
thund_p3,37476,Thunderball (P-3)
thunderh,,Operation Thunder Hurricane (ver EAA)
thunderhu,37479,Operation Thunder Hurricane (ver UAA)
thunderj,,ThunderJaws (rev 3)
thunderja,37481,ThunderJaws (rev 2)
thunderl,,Thunder &amp; Lightning (set 1)
thunderla,37483,Thunder &amp; Lightning (set 2)
thunderlbl,37483,"Thunder &amp; Lightning (bootleg with Tetris sound, set 1)"
thunderlbl2,37483,"Thunder &amp; Lightning (bootleg with Tetris sound, set 2)"
thunderx,,Thunder Cross (set 1)
thunderxa,37487,Thunder Cross (set 2)
thunderxb,37487,Thunder Cross (set 3)
thunderxj,37487,Thunder Cross (Japan)
thundfox,,"Thunder Fox (World, rev 1)"
thundfoxj,37491,"Thunder Fox (Japan, rev 1)"
thundfoxu,37491,"Thunder Fox (US, rev 1)"
thunt,0,Puzzle &amp; Action: Treasure Hunt (JUET 970901 V2.00E)
thuntk,0,Puzzle &amp; Action: BoMulEul Chajara (JUET 970125 V2.00K)
ti1000,,TI-1000 (1977 version)
ti1250,,TI-1250 (1975 version)
ti1250a,37497,TI-1250 (1976 version)
ti1270,,TI-1270
ti1680,,TI-1680
ti25502,,TI-2550 II
ti25503,,TI-2550 III
ti30,,TI-30
ti5100,,TI-5100
ti5200,,TI-5200
ti630,,TI630 telephone
ti73,,TI-73 Explorer
ti73b,37507,TI-73 Explorer (bootleg)
ti74,,TI-74 Basicalc (set 1)
ti74a,37509,TI-74 Basicalc (set 2)
ti81,,TI-81
ti81v2,37511,TI-81 v2.0
ti82,,TI-82
ti83,,TI-83
ti83p,,TI-83 Plus (Boot Code 1.00)
ti83pb,37515,TI-83 Plus (bootleg)
ti83pcev15,37530,TI-83 Premium CE (Boot Code 5.1.5.0014)
ti83pse,,TI-83 Plus Silver Edition (Boot Code 1.00)
ti83pseb,37518,TI-83 Plus Silver Edition (bootleg)
ti84p,,TI-84 Plus (Boot Code 1.00)
ti84pb,37520,TI-84 Plus (bootleg)
ti84pce,37530,TI-84 Plus CE (Boot Code 5.0.0.0089)
ti84pcev15,37530,TI-84 Plus CE (Boot Code 5.1.5.0014)
ti84pcev30,37530,TI-84 Plus CE (Boot Code 5.3.0.0037)
ti84pcse,37530,TI-84 Plus C Silver Edition (Boot Code 4.0)
ti84pcsev2,37530,TI-84 Plus C Silver Edition (Boot Code 4.2)
ti84pob,37520,Orion TI-84 Plus (bootleg)
ti84pov2,37520,Orion TI-84 Plus (Boot Code 1.02)
ti84pov3,37520,Orion TI-84 Plus (Boot Code 1.03)
ti84pse,,TI-84 Plus Silver Edition (Boot Code 1.00)
ti84pseb,37530,TI-84 Plus Silver Edition (bootleg)
ti84psev3,37530,TI-84 Plus Silver Edition (Boot Code 1.03)
ti84pv2,37520,TI-84 Plus (Boot Code 1.02)
ti84pv3,37520,TI-84 Plus (Boot Code 1.03)
ti85,,TI-85
ti86,,TI-86
ti89,,TI-89
ti89t,,TI-89 Titanium
ti92,,TI-92
ti92p,,TI-92 Plus
ti931,,Model 931 Video Display Terminal
ti95,,TI-95 Procalc
ti990_10,,TI Model 990/10 Minicomputer System
ti990_4,,TI Model 990/4 Microcomputer System
ti990_4v,37544,TI Model 990/4 Microcomputer System with Video Display Terminal
ti99_224,,TI-99/2 BASIC Computer (24 KiB ROM)
ti99_232,,TI-99/2 BASIC Computer (32 KiB ROM)
ti99_4,,TI-99/4 Home Computer (US)
ti99_4a,,TI-99/4A Home Computer (US)
ti99_4ae,37549,TI-99/4A Home Computer (Europe)
ti99_4e,37548,TI-99/4 Home Computer (Europe)
ti99_4ev,37549,TI-99/4A Home Computer with EVPC
ti99_4p,,SGCPU (aka TI-99/4P)
ti99_4qi,37549,TI-99/4QI Home Computer (US)
ti99_8,,TI-99/8 Computer (US)
ti99_8e,37555,TI-99/8 Computer (Europe)
tibusan,,TI Business Analyst
tickee,,Tickee Tickats
tictac,,"Tic Tac Trivia (6221-23, U5-0C, 07/07/86)"
tictaca,37559,"Tic Tac Trivia (6221-23, U5-0C, 02/11/86)"
tictacv,37559,"Tic Tac Trivia (6221-22, U5-0, Vertical)"
tierras100hz,866,Tierras Salvajes (100Hz display)
tigarden,38155,Thief in Garden
tigerh,,Tiger-Heli (US)
tigerhb1,37564,Tiger-Heli (bootleg set 1)
tigerhb2,37564,Tiger-Heli (bootleg set 2)
tigerhb3,37564,Tiger-Heli (bootleg set 3)
tigerhb4,37564,Tiger-Heli (bootleg set 4)
tigerhj,37564,Tiger-Heli (Japan)
tigeroad,,Tiger Road (US)
tigeroadb,37570,Tiger Road (US bootleg)
tigeroadu,37570,"Tiger Road (US, Romstar license)"
tigerrag,13327,Tiger Rag
tigerslt,,Tiger (slot)
tighook,,Tiger Hook (Version 2.1E Dual)
tighookc1,37575,"Tiger Hook (Version 2.1R, set 1)"
tighookc2,37575,"Tiger Hook (Version 2.0LT, set 1)"
tighookd1,37575,"Tiger Hook (Version 2.1R, set 2)"
tighookd2,37575,"Tiger Hook (Version 2.0LT, set 2)"
tighooko,37575,Tiger Hook (Version 1.7XT)
tighooko2,37575,Tiger Hook (Version 1.7)
tighookv1,37575,Tiger Hook (Version 2.1R Dual)
tighookv2,37575,Tiger Hook (Version 2.0LT Dual)
tigress,1304,"Tigress (20230111, NSW/ACT)"
tigressa,0,"Tigress (20243811, ASP)"
tiki100,13301,TIKI 100
tikitalk,1304,"Tiki Talk (10239111, NSW/ACT)"
tiktokmm,,Moving Music (MM-TV110)
tiktorch,1304,"Tiki Torch (0151003, US)"
tiktorchnz,0,"Tiki Torch (10124011, New Zealand)"
tim011,,TIM-011
tim100,,TIM-100
timaze,,unknown electronic maze game (patent)
timber,,Timber
timbwolf,1304,"Timber Wolf (0154013, US)"
time2000,,Time 2000
timecris,,"Time Crisis (World, TS2 Ver.B)"
timecrisa,37597,"Time Crisis (World, TS2 Ver.A)"
timecrs2,,"Time Crisis II (US, TSS3 Ver. B)"
timecrs2v1b,37599,"Time Crisis II (Japan, TSS1 Ver. B)"
timecrs2v2b,37599,"Time Crisis II (World, TSS2 Ver. B)"
timecrs2v4a,37599,"Time Crisis II (World, TSS4 Ver. A)"
timecrs2v5a,37599,"Time Crisis II (US, TSS5 Ver. A)"
timecrs3,36908,Time Crisis 3 (TST1)
timecrs3e,0,Time Crisis 3 (TST2 Ver. A)
timecrs3u,0,Time Crisis 3 (TST3 Ver. A)
timecrs4,36909,"Time Crisis 4 (World, TSF1002-NA-A)"
timecrs4j,0,"Time Crisis 4 (Japan, TSF1001-NA-A)"
timefgtr,,Time Fighter (Time Pilot conversion on Galaxian hardware)
timekill,,Time Killers (v1.32)
timekill100,37610,Time Killers (v1.00)
timekill120,37610,"Time Killers (v1.20, alternate ROM board)"
timekill121,37610,Time Killers (v1.21)
timekill121a,37610,"Time Killers (v1.21, alternate ROM board)"
timekill131,37610,Time Killers (v1.31)
timekill132i,37610,Time Killers (v1.32I)
timelimt,,Time Limit
timeline,,Time Line
timeplt,,Time Pilot
timeplta,37619,Time Pilot (Atari)
timepltc,37619,Time Pilot (Centuri)
timescan,,"Time Scanner (set 2, System 16B)"
timescan1,37622,"Time Scanner (set 1, System 16A, FD1089B 317-0024)"
timescan3,37622,"Time Scanner (set 3, Japan, System 16B) (FD1089B 317-0024)"
timescanbl,37622,Time Scanner (bootleg)
timesold,,Time Soldiers (US Rev 3)
timesold1,37626,Time Soldiers (US Rev 1)
timetp25,,Super Game 25-in-1 (GM-228)
timetp36,,Super Game 36-in-1 (TimeTop SuperGame) (PAL)
timetp7,,Super Game 7-in-1 (TimeTop SuperGame) (PAL)
timetrv,,Time Traveler
timetrv2,37631,Time Traveler (Japan)
timetunl,,Time Tunnel
tinday,,Independence Day (Tiger)
tinkerbl,,Tinker Bell
tinklpit,,Tinkle Pit (Japan)
tinstar,,"The Tin Star (A10, 4 PCB version)"
tinstara,37637,"The Tin Star (TS, 5 PCB version)"
tinv2650,,The Invaders
tiprog,,TI Programmer
tiptop,4025,Tip Top (3 board stack)
tisland,,Treasure Island
tisr16,,SR-16
tisr16ii,,SR-16 II
tisub,,"Treasure Island (Subsino, set 1)"
tisuba,37645,"Treasure Island (Subsino, set 2)"
tisubb,37645,"Treasure Island (American Alpha, v3.0N)"
titan,,Titan (set 1)
titan1,37648,Titan (set 2)
titanic,,"Titanic (coin dropper, CPU 1.01, display A1.01)"
titanpac,26720,Titan (hack of Pac-Man)
tithermos,,Electronic Digital Thermostat
titlef,,Title Fight (World)
titlefj,37653,Title Fight (Japan)
titlefu,37653,Title Fight (US)
tjdredd,,Judge Dredd (Tiger)
tjpark,,Jurassic Park (Tiger)
tjsb,,"Tian Jiang Shen Bing (China, V137C)"
tjumpman,,Tobikose! Jumpman
tk2000,,TK2000 Color Computer
tk3000,1177,TK3000//e
tk635,,TK-635
tk80,,TK-80
tk80bs,37663,TK-80BS
tk85,40570,TK85
tk90x,35843,TK 90X Color Computer
tk95,35843,TK 95 Color Computer
tkarnov,,Karnov (Tiger)
tkazaam,,Kazaam (Tiger)
tkdensho,,Toukidenshou - Angel Eyes (VER. 960614)
tkdenshoa,37670,Toukidenshou - Angel Eyes (VER. 960427)
tking,36464,Kasparov Turbo King (ver. D)
tkinga,36464,"Kasparov Turbo King (ver. B, set 1)"
tkingb,36464,"Kasparov Turbo King (ver. B, set 2)"
tkjmaru,,Toukon Juohmaru
tkkongq,,"King Kong (Tiger, Quartz Game Clock)"
tkmag220,,Mini Arcade Games Console (Family Sport 220-in-1)
tkmmpzdm,13292,Tokimeki Memorial Taisen Puzzle-dama (ver JAB)
tkn80,313,ABC 80 with TKN80
tknight,39816,Tecmo Knight (US)
tkoboxng,,Vs. T.K.O. Boxing
tlluke2,,"Lucky Luke (Tiger, Double Wide Screen)"
tm,,Touchmaster (v3.00 Euro)
tm2k,,Touchmaster 2000 Plus (v4.63 Standard)
tm2ka,37684,Touchmaster 2000 (v4.02 Standard)
tm2kb,37684,Touchmaster 2000 (v4.00 Standard)
tm2kspeval,37684,Touchmaster 2000 (v4.XX3 Spanish Evaluation)
tm3k,,Touchmaster 3000 (v5.02 Standard)
tm3ka,37688,Touchmaster 3000 (v5.01 Standard)
tm3keval,37688,Touchmaster 3000 (v5.XX Standard AMOA Evaluation)
tm3ksp,37688,Touchmaster 3000 (v5.02 Spanish)
tm4k,,Touchmaster 4000 (v6.03 Standard)
tm4ka,37692,Touchmaster 4000 (v6.02 Standard)
tm4kb,37692,Touchmaster 4000 (v6.01 Standard)
tm4kca,37692,Touchmaster 4000 (v6.02 California)
tm4kmn,37692,Touchmaster 4000 (v6.01 Minnesota)
tm4knj,37692,Touchmaster 4000 (v6.03 New Jersey)
tm4kuk,37692,Touchmaster 4000 (v6.02 England)
tm5k,,Touchmaster 5000 (v7.10 Standard)
tm5ka,37699,Touchmaster 5000 (v7.01 Standard)
tm5kca,37699,Touchmaster 5000 (v7.10 California)
tm5kmn,37699,Touchmaster 5000 (v7.10 Minnesota)
tm5kuk,37699,Touchmaster 5000 (v7.11 U.K.)
tm7k,,Touchmaster 7000 (v8.04 Standard)
tm7ka,37704,Touchmaster 7000 (v8.00 Standard)
tm7kde,37704,Touchmaster 7000 (v8.04 Germany)
tm7keval,37704,Touchmaster 7000 (v8.1X ASI Standard Evaluation)
tm7kmn,37704,Touchmaster 7000 (v8.04 Minnesota)
tm7kmna,37704,Touchmaster 7000 (v8.00 Minnesota)
tm7knj,37704,Touchmaster 7000 (v8.05 New Jersey)
tm8k,,Touchmaster 8000 (v9.04 Standard)
tm8k902,37711,Touchmaster 8000 (v9.02 Standard)
tmac_a18,37714,Time Machine (1.8)
tmac_a24,,Time Machine (2.4)
tmac_g18,37714,"Time Machine (1.8, Germany)"
tmachzac,,Time Machine (Zaccaria)
tmachzacf,37716,"Time Machine (Zaccaria, French speech)"
tmachzacg,37716,"Time Machine (Zaccaria, German speech)"
tmachzaci,37716,"Time Machine (Zaccaria, Italian speech)"
tmacltd2,37721,"Time Machine (LTD, 2 players)"
tmacltd4,,"Time Machine (LTD, 4 players)"
tmate,4034,Kasparov Team-Mate
tmbaskb,,Basketball (Tomy)
tmc1800,,Telmac 1800
tmc2000,,Telmac 2000
tmc2000e,,Telmac 2000E
tmc600s2,,Telmac TMC-600 (Sarja II)
tmchammer,,MC Hammer: U Can't Touch This (Tiger)
tmdo,37683,Touchmaster (v2.2-01 Standard)
tmegaman3,,Mega Man 3 (Tiger)
tmek,,"T-MEK (v5.1, The Warlords)"
tmek20,37731,"T-MEK (v2.0, prototype)"
tmek44,37731,T-MEK (v4.4)
tmek45,37731,T-MEK (v4.5)
tmek51p,37731,"T-MEK (v5.1, prototype)"
tmfnt_l5,,Time Fantasy (L-5)
tmht,37747,"Teenage Mutant Hero Turtles (UK 4 Players, version F)"
tmht22pe,37748,Teenage Mutant Hero Turtles - Turtles in Time (2 Players ver EBA)
tmht24pe,37748,Teenage Mutant Hero Turtles - Turtles in Time (4 Players ver EAA)
tmht2p,37747,"Teenage Mutant Hero Turtles (UK 2 Players, version U)"
tmht2pa,37747,"Teenage Mutant Hero Turtles (UK 2 Players, version ?)"
tmhta,37747,"Teenage Mutant Hero Turtles (UK 4 Players, version S)"
tmhtb,37747,"Teenage Mutant Hero Turtles (UK 4 Players, version ?)"
tmigmax,,Mighty Max (Tiger)
tmkombat,,Mortal Kombat (Tiger)
tmmjprd,,Tokimeki Mahjong Paradise - Dear My Love
tmnt,,"Teenage Mutant Ninja Turtles (World 4 Players, version X)"
tmnt2,,Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver UAA)
tmnt22pu,37748,Teenage Mutant Ninja Turtles - Turtles in Time (2 Players ver UDA)
tmnt24pu,37748,Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver UEA)
tmnt2a,37748,Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver ADA)
tmnt2pj,37747,"Teenage Mutant Ninja Turtles (Japan 2 Players, version 1)"
tmnt2po,37747,"Teenage Mutant Ninja Turtles (Oceania 2 Players, version ?)"
tmnt_101,37756,Teenage Mutant Ninja Turtles (1.01)
tmnt_103,37756,Teenage Mutant Ninja Turtles (1.03)
tmnt_104,,"Teenage Mutant Ninja Turtles (USA 1.04, display A1.04)"
tmnt_104g,37756,"Teenage Mutant Ninja Turtles (Germany 1.04, display A1.04)"
tmnt_a07,37756,Teenage Mutant Ninja Turtles (A 0.7 VUK prototype)
tmnta,37747,"Teenage Mutant Ninja Turtles (Asia 4 Players, version ?)"
